timestamp,asset_name,plan_category,asset_class,sub_asset_class,sector,geography,country,currency,mtm_cad,market_exposure_cad,fx_exposure_cad,duration,equity_beta,inflation_beta,fx_delta,carbon_intensity,esg_score
2026-01-26,Global RE_7875,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,621.66,621.66,124.33,-0.8,0.25,0.6,0.0,15.0,77.6
2026-01-26,Renewables_3500,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,589.55,589.55,176.86,0.3,0.2,0.5,1.0,1.5,81.2
2026-01-26,Renewables_3659,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,591.96,591.96,177.59,-0.1,0.15,0.5,1.0,10.4,84.3
2026-01-26,Renewables_6806,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,621.56,621.56,186.47,0.8,0.22,0.5,1.0,2.8,90.1
2026-01-26,Renewables_4116,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,665.45,665.45,199.63,0.1,0.47,0.5,1.0,0.0,88.3
2026-01-26,Renewables_6913,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,685.2,685.2,205.56,0.1,0.47,0.5,1.0,4.9,85.7
2026-01-26,Renewables_1319,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,621.34,621.34,186.4,-0.3,0.32,0.5,1.0,0.0,84.7
2026-01-26,Renewables_2793,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,573.87,573.87,172.16,-0.6,0.28,0.5,1.0,3.2,85.1
2026-01-26,Renewables_3611,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,577.74,577.74,173.32,0.2,0.35,0.5,1.0,0.0,78.5
2026-01-26,Renewables_4349,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,582.98,582.98,174.89,-1.2,0.31,0.5,1.0,9.8,90.1
2026-01-26,Renewables_9846,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,621.57,621.57,186.47,-0.2,0.38,0.5,1.0,0.0,70.3
2026-01-26,Renewables_9289,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,684.31,684.31,205.29,0.9,0.35,0.5,1.0,4.0,71.5
2026-01-26,Renewables_3196,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,669.16,669.16,200.75,-0.2,0.17,0.5,1.0,7.2,73.5
2026-01-26,Renewables_6775,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,593.18,593.18,177.95,-1.1,0.3,0.5,1.0,8.1,88.8
2026-01-26,Renewables_9401,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,587.31,587.31,176.19,-0.0,0.19,0.5,1.0,0.7,81.6
2026-01-26,Direct Lending_6604,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,628.18,628.18,0.0,4.9,0.36,0.0,1.0,15.5,89.5
2026-01-26,Direct Lending_1100,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,587.64,587.64,0.0,4.3,0.44,0.0,1.0,14.4,56.3
2026-01-26,Direct Lending_1107,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,657.77,657.77,0.0,3.3,0.37,0.0,1.0,20.2,68.9
2026-01-26,Direct Lending_6543,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,619.27,619.27,0.0,4.1,0.43,0.0,1.0,24.0,79.2
2026-01-26,Direct Lending_4046,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,639.82,639.82,0.0,4.2,0.39,0.0,1.0,21.3,74.9
2026-01-26,Direct Lending_1916,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,651.0,651.0,0.0,4.5,0.29,0.0,1.0,27.5,84.0
2026-01-26,Direct Lending_1906,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,638.55,638.55,0.0,3.4,0.26,0.0,1.0,16.3,72.6
2026-01-26,Direct Lending_8963,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,568.72,568.72,0.0,3.5,0.19,0.0,1.0,11.6,70.3
2026-01-26,Direct Lending_9718,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,603.62,603.62,0.0,3.6,0.2,0.0,1.0,16.6,65.5
2026-01-26,Direct Lending_3808,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,619.6,619.6,0.0,4.1,0.12,0.0,1.0,16.9,68.9
2026-01-26,Direct Lending_9823,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,606.36,606.36,0.0,4.3,0.15,0.0,1.0,27.8,70.7
2026-01-26,Direct Lending_3205,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,629.24,629.24,0.0,4.5,0.21,0.0,1.0,22.1,71.3
2026-01-26,Direct Lending_3952,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,607.73,607.73,0.0,4.1,0.15,0.0,1.0,16.4,78.1
2026-01-26,Direct Lending_5799,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,567.98,567.98,0.0,3.7,0.32,0.0,1.0,25.3,64.7
2026-01-26,FX Forwards_2652,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-585.41,-1170.81,-1170.81,1.3,-0.01,0.0,1.0,19.3,72.4
2026-01-26,FX Forwards_2551,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-594.8,-1189.6,-1189.6,-0.2,0.17,0.0,1.0,14.8,72.8
2026-01-26,FX Forwards_4164,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-585.67,-1171.34,-1171.34,0.0,-0.0,0.0,1.0,28.0,67.7
2026-01-26,FX Forwards_5717,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-606.17,-1212.33,-1212.33,-0.4,0.1,0.0,1.0,20.6,62.9
2026-01-26,FX Forwards_4270,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-633.02,-1266.04,-1266.04,-0.5,0.11,0.0,1.0,18.4,85.3
2026-01-26,FX Forwards_8979,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-579.33,-1158.66,-1158.66,0.1,-0.03,0.0,1.0,17.9,59.6
2026-01-26,FX Forwards_7213,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-638.85,-1277.69,-1277.69,-0.7,-0.04,0.0,1.0,23.5,64.3
2026-01-26,FX Forwards_7341,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-655.35,-1310.7,-1310.7,0.1,0.12,0.0,1.0,20.9,70.9
2026-01-26,FX Forwards_1372,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-580.65,-1161.29,-1161.29,0.5,0.06,0.0,1.0,23.2,64.2
2026-01-26,FX Forwards_1124,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-588.54,-1177.07,-1177.07,0.1,0.01,0.0,1.0,16.2,90.6
2026-01-26,FX Forwards_8432,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-604.25,-1208.5,-1208.5,-0.0,-0.01,0.0,1.0,24.0,68.1
2026-01-26,FX Forwards_2629,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-626.38,-1252.76,-1252.76,0.7,0.0,0.0,1.0,21.6,83.0
2026-01-26,FX Forwards_9348,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-667.4,-1334.79,-1334.79,-1.0,0.07,0.0,1.0,18.8,78.1
2026-01-26,FX Forwards_6606,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-593.25,-1186.49,-1186.49,-0.1,-0.07,0.0,1.0,13.7,70.6
2026-01-26,FX Forwards_3063,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-575.69,-1151.38,-1151.38,1.0,-0.01,0.0,1.0,16.6,65.2
2026-01-26,FX Forwards_9609,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-607.0,-1214.0,-1214.0,0.2,-0.03,0.0,1.0,23.9,62.1
2026-01-26,FX Forwards_6718,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-598.61,-1197.22,-1197.22,0.0,-0.2,0.0,1.0,21.6,71.4
2026-01-26,FX Forwards_6715,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-589.5,-1179.01,-1179.01,0.3,-0.22,0.0,1.0,21.9,81.1
2026-01-26,FX Forwards_5861,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-577.81,-1155.63,-1155.63,-0.2,0.22,0.0,1.0,6.4,73.3
2026-01-26,FX Forwards_8919,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-657.87,-1315.74,-1315.74,0.1,0.01,0.0,1.0,20.2,92.4
2026-01-26,FX Forwards_3685,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-653.46,-1306.92,-1306.92,0.1,-0.01,0.0,1.0,21.3,70.1
2026-01-26,FX Forwards_7437,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-603.4,-1206.79,-1206.79,0.8,0.12,0.0,1.0,12.1,67.5
2026-01-26,FX Forwards_9674,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-548.34,-1096.68,-1096.68,-0.4,0.1,0.0,1.0,17.1,68.2
2026-01-26,FX Forwards_7227,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-597.41,-1194.81,-1194.81,-0.4,-0.15,0.0,1.0,22.6,69.8
2026-01-26,Pension_Obligation_Active_Members,Liability,Obligations,Actuarial,Social Security,North America,Canada,CAD,-55400.0,-55400.0,0.0,14.5,0.0,0.8,0.0,0.0,0.0
2026-01-26,Pension_Obligation_Retired_Members,Liability,Obligations,Actuarial,Social Security,North America,Canada,CAD,-55400.0,-55400.0,0.0,11.2,0.0,0.5,0.0,0.0,0.0
2026-01-23,Nominal Bonds_6289,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,633.2,633.2,63.32,8.2,-0.14,0.0,0.0,21.6,84.1
2026-01-23,Nominal Bonds_8694,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,599.83,599.83,59.98,6.6,0.11,0.0,0.0,20.1,72.9
2026-01-23,Nominal Bonds_6878,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,650.04,650.04,65.0,8.9,-0.03,0.0,0.0,13.5,90.4
2026-01-23,Nominal Bonds_5878,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,636.06,636.06,63.61,7.8,-0.02,0.0,0.0,28.0,58.4
2026-01-23,Nominal Bonds_6531,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,656.91,656.91,65.69,7.5,0.09,0.0,0.0,16.0,73.0
2026-01-23,Nominal Bonds_3939,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,666.52,666.52,66.65,8.4,0.05,0.0,0.0,20.7,90.8
2026-01-23,Nominal Bonds_6695,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,685.17,685.17,68.52,7.7,-0.03,0.0,0.0,9.5,76.1
2026-01-23,Nominal Bonds_7764,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,561.13,561.13,56.11,8.9,0.02,0.0,0.0,30.0,67.1
2026-01-23,Nominal Bonds_8699,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,579.88,579.88,57.99,7.5,0.2,0.0,0.0,17.3,79.6
2026-01-23,Nominal Bonds_3397,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,660.92,660.92,66.09,8.1,-0.03,0.0,0.0,23.2,71.9
2026-01-23,Nominal Bonds_1730,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,559.62,559.62,55.96,7.9,0.11,0.0,0.0,9.9,60.0
2026-01-23,Nominal Bonds_5121,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,591.14,591.14,59.11,8.2,-0.16,0.0,0.0,20.1,71.7
2026-01-23,Nominal Bonds_9853,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,660.94,660.94,66.09,7.1,-0.08,0.0,0.0,23.4,71.5
2026-01-23,Nominal Bonds_1789,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,593.49,593.49,59.35,7.1,-0.16,0.0,0.0,19.3,91.9
2026-01-23,Nominal Bonds_2049,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,535.39,535.39,53.54,8.4,0.13,0.0,0.0,20.4,70.5
2026-01-23,Nominal Bonds_9653,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,621.34,621.34,62.13,8.3,-0.02,0.0,0.0,14.9,83.4
2026-01-23,Nominal Bonds_1703,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,639.01,639.01,63.9,8.1,0.09,0.0,0.0,24.5,78.4
2026-01-23,Nominal Bonds_2164,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,606.52,606.52,60.65,7.9,0.06,0.0,0.0,17.8,80.3
2026-01-23,Nominal Bonds_4442,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,589.24,589.24,58.92,8.0,0.14,0.0,0.0,16.3,80.5
2026-01-23,Nominal Bonds_6374,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,642.51,642.51,64.25,8.1,0.04,0.0,0.0,23.9,80.3
2026-01-23,Nominal Bonds_1376,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,607.79,607.79,60.78,8.8,0.03,0.0,0.0,19.7,79.4
2026-01-23,Nominal Bonds_5735,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,578.06,578.06,57.81,8.5,0.03,0.0,0.0,19.3,66.8
2026-01-23,Nominal Bonds_1581,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,667.73,667.73,66.77,8.1,-0.06,0.0,0.0,25.3,69.4
2026-01-23,Nominal Bonds_1400,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,632.4,632.4,63.24,7.8,0.14,0.0,0.0,11.3,74.6
2026-01-23,Nominal Bonds_8086,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,648.33,648.33,64.83,8.3,-0.2,0.0,0.0,17.8,94.4
2026-01-23,Nominal Bonds_6767,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,601.76,601.76,60.18,7.2,0.03,0.0,0.0,13.2,59.6
2026-01-23,Nominal Bonds_6487,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,629.35,629.35,62.94,8.3,0.16,0.0,0.0,23.8,76.1
2026-01-23,Nominal Bonds_7793,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,671.4,671.4,67.14,8.1,0.15,0.0,0.0,13.6,84.2
2026-01-23,Nominal Bonds_3249,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,692.89,692.89,69.29,7.8,0.17,0.0,0.0,20.4,60.8
2026-01-23,Nominal Bonds_8292,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,585.88,585.88,58.59,8.2,0.05,0.0,0.0,22.4,65.9
2026-01-23,Nominal Bonds_8849,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,634.64,634.64,63.46,8.6,-0.07,0.0,0.0,14.8,77.7
2026-01-23,Nominal Bonds_5370,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,571.49,571.49,57.15,7.4,-0.07,0.0,0.0,11.0,74.8
2026-01-23,Nominal Bonds_9556,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,554.3,554.3,55.43,8.2,-0.1,0.0,0.0,15.3,73.5
2026-01-23,Nominal Bonds_9194,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,608.63,608.63,60.86,9.1,0.11,0.0,0.0,18.0,71.7
2026-01-23,Nominal Bonds_5722,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,605.06,605.06,60.51,9.0,-0.07,0.0,0.0,14.7,95.2
2026-01-23,Nominal Bonds_1521,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,576.29,576.29,57.63,8.2,0.04,0.0,0.0,21.2,71.7
2026-01-23,Nominal Bonds_5064,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,622.15,622.15,62.21,8.1,0.1,0.0,0.0,18.9,54.6
2026-01-23,Nominal Bonds_9561,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,629.62,629.62,62.96,8.2,0.02,0.0,0.0,13.3,69.8
2026-01-23,Nominal Bonds_1354,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,662.92,662.92,66.29,8.1,0.13,0.0,0.0,28.5,70.9
2026-01-23,Nominal Bonds_3215,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,560.39,560.39,56.04,8.3,0.12,0.0,0.0,8.3,80.7
2026-01-23,Nominal Bonds_9850,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,646.25,646.25,64.63,7.7,0.36,0.0,0.0,21.2,61.9
2026-01-23,Nominal Bonds_9600,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,608.85,608.85,60.89,7.5,-0.01,0.0,0.0,19.6,81.2
2026-01-23,Nominal Bonds_9325,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,595.55,595.55,59.56,8.7,-0.15,0.0,0.0,25.8,73.2
2026-01-23,Nominal Bonds_1881,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,588.4,588.4,58.84,8.5,0.11,0.0,0.0,19.7,90.1
2026-01-23,Nominal Bonds_6229,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,618.86,618.86,61.89,8.4,0.03,0.0,0.0,11.4,72.3
2026-01-23,Nominal Bonds_3526,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,655.5,655.5,65.55,7.9,0.04,0.0,0.0,23.0,80.8
2026-01-23,Nominal Bonds_2756,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,592.05,592.05,59.21,7.6,0.2,0.0,0.0,20.4,84.2
2026-01-23,Nominal Bonds_6247,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,634.83,634.83,63.48,8.2,0.14,0.0,0.0,19.5,76.9
2026-01-23,Nominal Bonds_5486,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,640.77,640.77,64.08,7.5,-0.11,0.0,0.0,27.7,67.6
2026-01-23,Nominal Bonds_3019,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,658.08,658.08,65.81,7.3,0.09,0.0,0.0,26.5,75.4
2026-01-23,Nominal Bonds_6123,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,632.76,632.76,63.28,8.5,-0.04,0.0,0.0,26.1,75.5
2026-01-23,Nominal Bonds_1465,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,572.24,572.24,57.22,7.2,0.21,0.0,0.0,25.6,86.7
2026-01-23,Nominal Bonds_6067,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,620.51,620.51,62.05,7.8,-0.03,0.0,0.0,17.7,84.7
2026-01-23,Nominal Bonds_3631,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,619.02,619.02,61.9,8.0,0.16,0.0,0.0,18.7,82.5
2026-01-23,Nominal Bonds_7656,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,593.36,593.36,59.34,7.4,0.09,0.0,0.0,9.7,86.6
2026-01-23,Nominal Bonds_9730,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,580.21,580.21,58.02,8.3,-0.14,0.0,0.0,21.5,75.0
2026-01-23,Nominal Bonds_8119,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,595.1,595.1,59.51,8.0,-0.08,0.0,0.0,23.3,83.5
2026-01-23,Nominal Bonds_2440,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,602.36,602.36,60.24,8.9,-0.05,0.0,0.0,13.6,71.0
2026-01-23,Nominal Bonds_3945,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,626.03,626.03,62.6,8.0,-0.1,0.0,0.0,26.5,80.5
2026-01-23,Nominal Bonds_5599,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,630.37,630.37,63.04,7.3,-0.07,0.0,0.0,24.7,77.1
2026-01-23,Real Return Bonds_8218,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,589.66,589.66,0.0,13.2,-0.03,1.0,0.0,16.0,73.0
2026-01-23,Real Return Bonds_7984,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,629.29,629.29,0.0,13.8,0.03,1.0,0.0,22.2,81.7
2026-01-23,Real Return Bonds_6783,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,659.29,659.29,0.0,14.0,0.05,1.0,0.0,22.7,80.0
2026-01-23,Real Return Bonds_4759,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,576.51,576.51,0.0,14.5,0.03,1.0,0.0,34.2,72.5
2026-01-23,Real Return Bonds_1830,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,638.5,638.5,0.0,14.1,-0.19,1.0,0.0,25.9,83.4
2026-01-23,Real Return Bonds_8879,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,622.58,622.58,0.0,14.3,0.1,1.0,0.0,17.2,73.4
2026-01-23,Real Return Bonds_9888,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,670.31,670.31,0.0,14.3,-0.08,1.0,0.0,27.2,67.8
2026-01-23,Real Return Bonds_9367,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,525.66,525.66,0.0,13.4,-0.04,1.0,0.0,18.6,70.5
2026-01-23,Real Return Bonds_1309,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,623.54,623.54,0.0,13.7,0.12,1.0,0.0,23.9,74.3
2026-01-23,Real Return Bonds_7412,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,588.93,588.93,0.0,13.2,0.06,1.0,0.0,28.8,97.3
2026-01-23,Real Return Bonds_7412,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,622.38,622.38,0.0,14.4,0.08,1.0,0.0,17.6,84.9
2026-01-23,Real Return Bonds_3769,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,611.67,611.67,0.0,13.9,0.06,1.0,0.0,22.6,62.3
2026-01-23,Real Return Bonds_1815,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,592.73,592.73,0.0,14.3,-0.22,1.0,0.0,15.8,72.2
2026-01-23,Real Return Bonds_7324,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,625.01,625.01,0.0,14.2,-0.05,1.0,0.0,18.3,79.8
2026-01-23,Real Return Bonds_8433,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,558.37,558.37,0.0,13.6,0.09,1.0,0.0,18.5,65.1
2026-01-23,Real Return Bonds_8641,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,659.04,659.04,0.0,14.7,-0.01,1.0,0.0,20.1,82.1
2026-01-23,Real Return Bonds_2607,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,602.8,602.8,0.0,12.9,0.09,1.0,0.0,11.6,65.6
2026-01-23,Real Return Bonds_2088,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,670.75,670.75,0.0,13.7,-0.03,1.0,0.0,18.3,70.0
2026-01-23,Real Return Bonds_2186,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,657.62,657.62,0.0,14.2,0.23,1.0,0.0,20.3,83.4
2026-01-23,Real Return Bonds_6420,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,588.04,588.04,0.0,14.2,-0.11,1.0,0.0,17.9,49.3
2026-01-23,Real Return Bonds_9596,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,636.83,636.83,0.0,14.0,-0.08,1.0,0.0,21.1,80.0
2026-01-23,Real Return Bonds_9078,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,621.53,621.53,0.0,14.1,-0.08,1.0,0.0,16.0,71.0
2026-01-23,Real Return Bonds_5862,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,673.61,673.61,0.0,15.2,0.09,1.0,0.0,17.2,69.4
2026-01-23,Real Return Bonds_8196,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,595.71,595.71,0.0,14.1,0.18,1.0,0.0,11.9,67.4
2026-01-23,Developed Markets_4124,Asset,Public Equities,Developed Markets,Info Tech,North America,USA,USD,638.48,638.48,638.48,0.1,1.14,0.1,1.0,9.1,85.7
2026-01-23,Developed Markets_2081,Asset,Public Equities,Developed Markets,Info Tech,North America,USA,USD,593.9,593.9,593.9,-0.1,1.26,0.1,1.0,18.6,84.1
2026-01-23,Developed Markets_9968,Asset,Public Equities,Developed Markets,Info Tech,North America,USA,USD,682.34,682.34,682.34,-0.4,1.21,0.1,1.0,17.8,70.8
2026-01-23,Developed Markets_6803,Asset,Public Equities,Developed Markets,Info Tech,North America,USA,USD,586.23,586.23,586.23,-0.7,1.02,0.1,1.0,26.4,73.5
2026-01-23,Developed Markets_7618,Asset,Public Equities,Developed Markets,Info Tech,North America,USA,USD,628.58,628.58,628.58,-0.3,1.28,0.1,1.0,26.7,83.5
2026-01-23,Developed Markets_7569,Asset,Public Equities,Developed Markets,Info Tech,North America,USA,USD,634.13,634.13,634.13,0.0,1.02,0.1,1.0,21.7,77.1
2026-01-23,Developed Markets_3708,Asset,Public Equities,Developed Markets,Info Tech,North America,USA,USD,628.33,628.33,628.33,0.6,1.33,0.1,1.0,24.9,74.8
2026-01-23,Developed Markets_2379,Asset,Public Equities,Developed Markets,Info Tech,North America,USA,USD,612.29,612.29,612.29,0.7,1.2,0.1,1.0,15.7,73.3
2026-01-23,Developed Markets_1942,Asset,Public Equities,Developed Markets,Info Tech,North America,USA,USD,572.08,572.08,572.08,-0.6,1.13,0.1,1.0,15.5,65.9
2026-01-23,Developed Markets_9140,Asset,Public Equities,Developed Markets,Info Tech,North America,USA,USD,624.3,624.3,624.3,-0.2,1.08,0.1,1.0,25.9,70.3
2026-01-23,Developed Markets_6487,Asset,Public Equities,Developed Markets,Info Tech,North America,USA,USD,585.92,585.92,585.92,0.0,1.29,0.1,1.0,25.1,86.8
2026-01-23,Developed Markets_6409,Asset,Public Equities,Developed Markets,Info Tech,North America,USA,USD,622.74,622.74,622.74,-1.1,1.18,0.1,1.0,16.9,71.4
2026-01-23,Developed Markets_4446,Asset,Public Equities,Developed Markets,Info Tech,North America,USA,USD,616.37,616.37,616.37,0.6,1.24,0.1,1.0,24.0,75.9
2026-01-23,Developed Markets_3598,Asset,Public Equities,Developed Markets,Info Tech,North America,USA,USD,626.64,626.64,626.64,-0.8,1.14,0.1,1.0,24.2,74.5
2026-01-23,Developed Markets_4759,Asset,Public Equities,Developed Markets,Info Tech,North America,USA,USD,654.52,654.52,654.52,-1.0,1.09,0.1,1.0,18.2,69.9
2026-01-23,Developed Markets_6962,Asset,Public Equities,Developed Markets,Info Tech,North America,USA,USD,629.39,629.39,629.39,-0.1,1.24,0.1,1.0,26.3,78.4
2026-01-23,Developed Markets_7439,Asset,Public Equities,Developed Markets,Info Tech,North America,USA,USD,601.24,601.24,601.24,0.3,1.12,0.1,1.0,18.0,87.0
2026-01-23,Developed Markets_7007,Asset,Public Equities,Developed Markets,Info Tech,North America,USA,USD,586.1,586.1,586.1,0.2,1.0,0.1,1.0,23.1,75.1
